corporateID,corporateName,corporateKana,cityID,location,moddate
8700150000003,アリックスパートナーズ・アジア・エルエルシー,アリツクスパートナーズアジアエルエルシー,13101,東京都千代田区丸の内２丁目４番１号丸の内ビルディング３３階,2018-06-21T15:00:00.000Z
6700150000005,ナットウエスト・マーケッツ・セキュリティーズ・ジャパン・リミテッド（証券）,ナツトウエストマーケツツセキユリテイーズジヤパンリミテツドシヨウケン,13101,東京都千代田区丸の内１丁目６番２号新丸の内センタービル,2018-05-30T15:00:00.000Z
5700150000006,艾迪系統開発（武漢）有限公司,アイデイケイトウカイハツブカンユウゲンコウシ,13101,東京都千代田区五番町１２番地１番町会館,2019-11-13T15:00:00.000Z
4700150000007,ザバンクオブニューヨークメロン（ニューヨークメロン銀行）,ザバンクオブニユーヨークメロンニユーヨークメロンギンコウ,13101,東京都千代田区丸の内１丁目８－３丸の内トラストタワー本館,2018-08-21T15:00:00.000Z
3700150000008,Ａｔｈｅｎａ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　（Ｎｏ　９０４）　Ｌｉｍｉｔｅｄ,アテネアンダーライテイングナンバーナインオーフオーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
2700150000009,アールビーエー・アセット・ファンディング・コーポレーション,アールビーエーアセツトフアンデイングコーポレーシヨン,13101,東京都千代田区丸の内１丁目４－１,2018-06-20T15:00:00.000Z
9700150000010,アテナ・リミテッド,アテナリミテツド,13101,東京都千代田区丸の内３丁目１番１号東京共同会計事務所内,2018-06-21T15:00:00.000Z
5700150000014,アイルランド政府産業開発庁,アイルランドセイフサンギヨウカイハツチヨウ,13101,東京都千代田区麹町２丁目１０番７号アイルランドハウス２階,2018-06-21T15:00:00.000Z
4700150000015,Ａｌｂｅｒｇ，ＰＣ　Ｊａｍｅｓ　Ｌ．,,,,2019-06-13T15:00:00.000Z
3700150000016,アリアンスペース社　東京事務所,アリアンスペースシヤトウキヨウジムシヨ,13101,東京都千代田区霞が関３丁目２－５霞が関ビル３１階,2018-06-20T15:00:00.000Z
2700150000017,Ａｔｈａｎｏｒ　Ｌｉｍｉｔｅｄ,アサノーリミテイド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000018,ＩＣＰ　Ｃａｐｉｔａｌ　Ｌｉｍｉｔｅｄ,アイシーピーキヤピタルリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000019,Ａｖｅｌｉｎｇ　Ｆａｍｉｌｙ　ＬＬＰ,アベリングフアミリーエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
7700150000020,ＡＣＴＩＶ　Ｆｉｎａｎｃｉａｌ　Ｓｙｓｔｅｍｓ，Ｉｎｃ．,アクテイブフイナンシヤルシステムズインコーポレーテツド,13101,東京都千代田区丸の内１丁目５－１新丸の内ビル,2018-06-21T15:00:00.000Z
6700150000021,Ａｃｔｏｎ　ＬＬＰ,アクトンエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
5700150000022,Ａｒｂｕｔｈｎｏｔ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　ＬＬＰ,アーバスノツトアンダーライテイングエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
4700150000023,Ｒ　Ｇ　Ｒｅｙｎｏｌｄｓ　＆　Ａｓｓｏｃｉａｔｅｓ　ＬＬＰ,アールジーレナルズアンドアソシエイツエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
3700150000024,Ａｎｄｒｅｗ　Ｓｔｒｅｅｔｅｒ　ＬＬＰ,アンドルーストリーターエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
2700150000025,Ａｐｎａ　Ｋｏｔｉ　ＬＬＰ,アプナコテイーエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000026,Ａｎｔｅｌｏｐｅ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,アンテロープアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000027,Ａｌｉｚａｄｅｈ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　ＬＬＰ,アライザデイフアンダーライテイングエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
4700150000031,Ａｌｔｏ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,アルトアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
3700150000032,Ａｒｄｍｏｒｅ　ＳＬＰ,アードモアエスエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
2700150000033,Ａａｒｄｖａｒｋ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｔｄ,アードバークアンダーラインテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000034,Ｕｐｄｏｗｎ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,アツプダウンアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000035,Ｕｐｔｏｎ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,アツプトンアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
8700150000036,ＭＳ　Ａｍｌｉｎ　Ｃｏｒｐｏｒａｔｅ　Ｍｅｍｂｅｒ　Ｌｉｍｉｔｅｄ,エムエスアミリンコーポレートメンバーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
7700150000037,アコヤ・リミテッド,アコヤリミテツド,13101,東京都千代田区丸の内３丁目１番１号東京共同会計事務所内,2018-06-21T15:00:00.000Z
5700150000039,Ａｎｎｂｒｉ　Ｌｉｍｉｔｅｄ,アンブリリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
2700150000041,Ａｅｒｏｖｉａｓ　ｄｅ　Ｍｅｘｉｃｏ，Ｓ．Ａ　ｄｅ　Ｃ．Ｖ．,アエロビアスデメキシコエスエーデシーブイ,13101,東京都千代田区麹町３丁目５番２号ビュレックス麹町８階,2021-07-27T15:00:00.000Z
1700150000042,Ｕｇｌｙ　Ｄｕｃｋｌｉｎｇ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,アグリーダツクリングアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000043,Ａｎｄｏｍａｎ　Ｌｉｍｉｔｅｄ,アンドーマンリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
8700150000044,アジアキャピタル再保険グループ日本駐在員事務所,アジアキヤピタルサイホケングループニホンチユウザイインジムシヨ,13101,東京都千代田区丸の内１丁目８－３丸の内トラストタワー本館２０階,2018-06-21T15:00:00.000Z
7700150000045,アシアナ航空株式会社,アシアナコウクウカブシキガイシヤ,13101,東京都千代田区永田町２丁目１１－１山王パークタワー,2018-06-21T15:00:00.000Z
6700150000046,インダス・キャピタル・アドバイザーズ・インク,インダスキヤピタルアドバイザーズインク,13101,東京都千代田区霞が関１丁目４－２大同生命霞が関ビル,2018-06-21T15:00:00.000Z
5700150000047,ｅＰＡＳＳＡＧＥ　ＩＮＣ．,イーパサージユインク,13101,東京都千代田区九段北１丁目１４番２１号,2018-06-21T15:00:00.000Z
4700150000048,ＩＮＥＯＳ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ．,イネオスシンガポールピーテイーイーリミテツド,13101,東京都千代田区有楽町２丁目７－１有楽町イトシア１２階,2018-06-20T15:00:00.000Z
1700150000050,インテレッセインターナショナルインク,インテレツセインターナシヨナルインク,13101,東京都千代田区紀尾井町３－３１－１００１号室,2019-09-10T15:00:00.000Z
9700150000051,ＤＶＢトランスポート・ファイナンス・リミテッド,デイーブイビートランスポートフアイナンスリミテツド,13103,東京都港区六本木１丁目９番１０号アークヒルズ仙石山森タワー２６階（２６０９）,2020-07-09T15:00:00.000Z
5700150000055,Ｉｎｓｕｎｅｌ　Ｌｉｍｉｔｅｄ,インサネルリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
4700150000056,インドステイト銀行,インドステイトギンコウ,13102,東京都中央区日本橋１丁目３番１３号東京建物日本橋ビル４階,2018-05-30T15:00:00.000Z
3700150000057,イタウ・アジア・セキュリティーズ・リミテッド,イタウアジアセキユリテイーズリミテツド,13101,東京都千代田区内幸町１丁目１－７,2018-06-20T15:00:00.000Z
2700150000058,ＩｎｔｅｒｎａｔｉｏｎａｌＲｅｇｉｓｔｒｉｅｓＦａｒＥａｓｔＬｉｍｉｔｅｄ,インターナシヨナルレジストリーズフアーイーストリミテツド,13101,東京都千代田区内幸町２丁目２番２号富国生命ビル１６階１６０９号室,2018-10-15T15:00:00.000Z
1700150000059,Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｂｕｓｉｎｅｓｓ　Ｗａｌｅｓ　Ｌｉｍｉｔｅｄ,インターナシヨナルビジネスウエールズリミテツド,13101,東京都千代田区一番町１駐日英国大使館内,2018-06-20T15:00:00.000Z
7700150000061,Ｅｖｅｄｏｎ　Ｅｎｔｅｒｐｒｉｓｅｓ　Ｌｔｄ,イブドンエンタープライスリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
6700150000062,Ｙｅｈ－Ｌｌｏｙｄ’ｓ　Ｐａｒｔｎｅｒｓ　Ｌｔｄ,イエーロイズパートナーズリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
5700150000063,Ｅａｓｔ　Ｙｏｒｋｓｈｉｒｅ　Ｕｎｄｅｒｗｒｉｔｅｒｓ　（Ｗｒｅｎ）　Ｌｉｍｉｔｅｄ,イーストヨークシヤアンダーライテイングレンリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
9700150000068,Ａｅｇｉｓ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,イージスアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
8700150000069,ＥＫＣ　Ｌｉｍｉｔｅｄ,イーケーシーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
5700150000071,インタ－ナシヨナル・スワツプス・アンド　デリバテイブズ・アソシエ－シヨン・インク・東京事務所,インターナシヨナルスワツプスアンドデリバテイブズアソシエーシヨンインクトウキヨウジムシヨ,13101,東京都千代田区大手町２丁目１－１大手町野村ビル２１階,2018-06-21T15:00:00.000Z
4700150000072,Ｉａｎ　Ｄａｖｅｎｐｏｒｔ　Ｌｉｍｉｔｅｄ,イアンダベンポートリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
3700150000073,Ａｌｌｉｍａｃ　Ｕｎｄｅｒｗｒｉｔｉｎｇリミテッド,アリマツクアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
2700150000074,Ａｌｖａ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　ＬＬＰ,アルバアンダーライテイングエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000075,Ａｍｂｅｒ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　ＬＬＰ,アンバーアンダーライテイングエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000076,Ａｎｉｓｈａ　Ｕｎｄｅｒｗｒｉｔｉｎｇリミテッド,アニシヤアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
8700150000077,Ａｒｂｅｌａリミテッド,アルベラリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
7700150000078,Ａｒｃｈ　Ｓｙｎｄｉｃａｔｅ　Ｉｎｖｅｓｔｍｅｎｔｓ　Ｌｔｄ,アーチシンジケートインベストメントリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
6700150000079,Ａｒｍｓｗｏｒｔｈ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　ＬＬＰ,アームスワースアンダーライテイングエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
4700150000080,Ａｓｋ　Ｕｎｄｅｒｗｒｉｔｉｎｇリミテッド,アスクアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
3700150000081,Ｌｉｂｅｒｔｙ　Ｃｏｒｐｏｒａｔｅ　Ｃａｐｉｔａｌ（Ｔｗｏ）Ｌｔｄ,リバテイーコーポレートキヤピタルツーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2019-11-18T15:00:00.000Z
2700150000082,ＥＷＪＭ　ＬＬＰ,イーダブルジエイエムエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000083,Ｙｅｌｌｏｗｆｉｎ　Ｕｎｄｅｒｗｒｉｔｉｎｇリミテッド,イエローフインアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
8700150000085,アシキュラチオニ・ゼネラリ・エス・ピー・エイ,アシキユラチオニゼネラリエスピーエイ,13101,東京都千代田区麹町１丁目４番地半蔵門ファーストビル,2018-06-21T15:00:00.000Z
7700150000086,アール・ジー・ビー・システムズ・インク,アールジービーシステムズインク,13101,東京都千代田区一番町１６共同ビル,2020-07-02T15:00:00.000Z
6700150000087,アイプリオ・ジャパン・エルエルシー,アイプリオジヤパンエルエルシー,13102,東京都中央区京橋３丁目１番１号,2019-11-14T15:00:00.000Z
5700150000088,アラムコ・オーバーシーズ・カンパニー・ビー・ヴィ,アラムコオーバーシーズカンパニービーヴイ,13101,東京都千代田区丸の内２丁目４－１丸の内ビルディング２６階,2018-06-21T15:00:00.000Z
4700150000089,Ｃａｐｇｅｍｉｎｉ　Ｔｅｃｈｎｏｌｏｇｙ　Ｓｅｒｖｉｃｅｓ　Ｉｎｄｉａ　Ｌｉｍｉｔｅｄ,キヤツプジエミニテクノロジーサービシーズインデイアリミテツド,13101,東京都千代田区九段北４丁目３番８号市ヶ谷ＵＮビル,2018-04-12T15:00:00.000Z
2700150000090,Ａｌｔｉｒ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,アルテイアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000091,アタミ・ビーチライン・メザニン・ファンディング・リミテッド,アタミビーチラインメザニンフアンデイングリミテツド,13102,東京都中央区新富１丁目１５番３号ジパングアウトソーシングサービス株式会社内,2020-02-12T15:00:00.000Z
9700150000092,Ａｂｅｎｏ　２　Ｐｔｅ．Ｌｔｄ．,アベノツーピーテイーイーエルテイーデイー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング１１階,2018-06-21T15:00:00.000Z
8700150000093,Ａｓｐｅｎ　Ｔｅｃｈｎｏｌｏｇｙ，Ｉｎｃ．,アスペンテクノロジーインク,13101,東京都千代田区麹町４丁目８麹町クリスタルシティー１０Ｆ,2018-06-21T15:00:00.000Z
7700150000094,Ａｐｅｒａｍ　Ａｌｌｏｙｓ　Ｆａｒ　Ｅａｓｔ　Ｃｏ．Ｌｉｍｉｔｅｄ,アペラムアロイズフアーイーストコーポレーシヨンリミテツド,13101,東京都千代田区永田町２丁目１１－１山王パークタワー３階,2018-06-21T15:00:00.000Z
6700150000095,Ｅｆｆｅｘ　Ｃａｐｉｔａｌ，ＬＬＣ,イーフエツクスキヤピタルエルエルシー,13101,東京都千代田区永田町２丁目１７－１７,2018-06-21T15:00:00.000Z
5700150000096,Ｑｏｒｖｏ　Ｎｅｔｈｅｒｌａｎｄｓ　Ｂ．Ｖ．,コールボネザーランドビーヴイ,13101,東京都千代田区内幸町１丁目１－７,2019-07-17T15:00:00.000Z
4700150000097,Ａｒｉｇ　Ｃａｐｉｔａｌ　Ｌｉｍｉｔｅｄ,アリグキヤピタルリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
3700150000098,Ａｌｌａｎ　Ｃａｍｅｒｏｎ　ＬＬＰ,アロンカメロンエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
2700150000099,Ａｍｒａｓ　Ｃａｐｉｔａｌ　Ｌｉｍｉｔｅｄ,アマスキヤピタルリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000100,Ｅｔｈｅｒｌｅｙ　Ｐａｒｔｎｅｒｓｈｉｐ　ＬＬＰ,イーサレーパートナーシツプエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000101,Ｉｎｇｌｅｗｏｏｄ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　ＬＬＰ,イングルウツドアンダーライテイングエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
8700150000102,Ｉｔａｍａｒ　Ｍｅｄｉｃａｌ　Ｌｔｄ,イタマーメデイカルエルテイーデイー,,,2021-09-06T15:00:00.000Z
5700150000105,ＲＲＦＷ　Ｌｉｍｉｔｅｄ,アールアールエフダブリユーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
4700150000106,Ｉｒｉｓｈ　Ｈｉｌｌ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　（Ｎａｍｅｃｏ　Ｎｏ　５４３）　Ｌｉｍｉｔｅｄ,アイリツシユヒルアンダーライテイングネームコナンバーフアイブフオースリーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
3700150000107,インターレックス・フォレスト・プロダクツ・ジャパンリミテッド,インターレツクスフオレストプロダクツジヤパンリミテツド,13101,東京都千代田区麹町５丁目４番地セタニビル,2018-06-20T15:00:00.000Z
1700150000109,アドバイザリー・リサーチ・インク東京駐在事務所,アドバイザリーリサーチインクトウキヨウチユウザイジムシヨ,13101,東京都千代田区永田町２丁目１１－１山王パークタワー３階,2018-06-20T15:00:00.000Z
7700150000111,アルテミス・ファンディング・コーポレーション,アルテミスフアンデイングコーポレーシヨン,13101,東京都千代田区大手町１丁目５番５号,2018-06-21T15:00:00.000Z
6700150000112,ＩＴＧ　ＪＡＰＡＮ　ＬＴＤ,アイテイージージヤパンリミテツド,13101,東京都千代田区麹町１丁目６番１１号Ｇポイントビル４Ｆ,2018-06-21T15:00:00.000Z
5700150000113,Ａｄｖａｎｃｅｄ　Ｅｓｔａｔｅ　Ｃａｐｉｔａｌ　Ａｄｖｉｓｅｒ　Ｉｎｔｅｒｎａｔｉｏｎａｌ．Ｉｎｃ,アドバンスドエステートキヤピタルアドバイザーインターナシヨナルインク,13102,東京都中央区京橋２丁目２番１号,2020-03-03T00:00:00.000Z
4700150000114,Ａｒｇｅｎｔａ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｎｏ　２　Ｌｉｍｉｔｅｄ,アルジエンタアンダーライテイングナンバーツーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
3700150000115,Ａｄｖｅｎｔ　Ｃａｐｉｔａｌ（Ｎｏ　３）Ｌｉｍｉｔｅｄ,アドバンテキヤピタルナンバースリーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
2700150000116,Ａｅｇｉｓ　Ｅｌｅｃｔｒｉｃ　＆　Ｇａｓ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｓｅｒｖｉｃｅｓ　Ｌｉｍｉｔｅｄ,アイギスエリクトリツクアンドガスインターナシヨナルサービスリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000117,Ａｅｇｉｓ　Ｅｌｅｃｔｒｉｃ　＆　Ｇａｓ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｓｅｒｖｉｃｅｓ　２　Ｌｉｍｉｔｅｄ,アイギスエリクトリツクアンドガスインターナシヨナルサービスツーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000118,Ａｅｇｉｓ　Ｅｌｅｃｔｒｉｃ　＆　Ｇａｓ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｓｅｒｖｉｃｅｓ　３　Ｌｉｍｉｔｅｄ,アイギスエリクトリツクアンドガスインターナシヨナルサービススリーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
8700150000119,Ａｎｔａｒｅｓ　Ｃａｐｉｔａｌ　Ｉ　Ｌｉｍｉｔｅｄ,アンタレスキヤピタルワンリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
6700150000120,Ａｎｔａｒｅｓ　Ｃａｐｉｔａｌ　ＩＩＩ　Ｌｉｍｉｔｅｄ,アンタレスキヤピタルスリーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
5700150000121,Ａｎｔａｒｅｓ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,アンタレスアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
4700150000122,Ａｒｇｅｎｔａ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｎｏ　３　Ｌｉｍｉｔｅｄ,アルジエンタアンダーライテイングナンバースリーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
3700150000123,ＶＩＳ　ＵＫ　ＣＯＲＰＯＲＡＴＥ　ＭＥＭＢＥＲ　ＬＩＭＩＴＥＤ,ビスユーケーコーポレートメンバーリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2019-11-21T15:00:00.000Z
2700150000124,Ａｒｇｅｎｔａ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｎｏ．　９　Ｌｉｍｉｔｅｄ,アルジエンタアンダーライテイングナンバーナインリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000125,Ａｓｃｏｔ　Ｃｏｒｐｏｒａｔｅ　Ｎａｍｅ　Ｌｉｍｉｔｅｄ,アスコツトコーポレートネイムリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000126,Ａｓｐｅｎ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,アスペンアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
8700150000127,Ｉｃｅ　Ｈｏｕｓｅ　Ｓｔｒｅｅｔ　（Ｎｏ．　１）　Ｌｉｍｉｔｅｄ,アイスハウスストリートナンバーワンリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
7700150000128,Ｉｎｇｂｏｌｔ　ＬＬＰ,イングボルトエルエルピー,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
6700150000129,ＩｎｔｒｏＷｉｚａｒｄ，ＬＬＣ,イントロウイザードエルエルシー,13101,東京都千代田区五番町１２番地７,2018-06-21T15:00:00.000Z
9700150000134,シー・アイ・ビー・シー・ワールド・マーケッツ（ジャパン）インク,シーアイビーシーワールドマーケツツジヤパンインク,13103,東京都港区六本木６丁目１０番１号六本木ヒルズ森タワー１５階,2018-06-21T15:00:00.000Z
7700150000136,ウエリントン・マネージメント・ジャパン・ピーティーイー・リミテッド,ウエリントンマネージメントジヤパンピーテイーイーリミテツド,13101,東京都千代田区丸の内１丁目１－１パレスビル７階,2018-06-21T15:00:00.000Z
6700150000137,Ｗｅｓｔ　Ｓｕｓｓｅｘ　Ｐａｒｔｎｅｒｓ　Ｌｉｍｉｔｅｄ,ウエストサセツクスパートナーズリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
5700150000138,ＷｈｉｔｔｌｅＭａｒｔｉｎＵｎｄｅｒｗｒｉｔｉｎｇＬｔｄ,ウイツトルマーテインアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
4700150000139,Ｗｉｅｓｃｏ　Ｌｉｍｉｔｅｄ,ウイエスコリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
2700150000140,Ｗｕｌｓｉｎ　Ｌｉｍｉｔｅｄ,ウオルスンリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
1700150000141,Ｗｅｓｔ　Ｅｎｄ　Ｃａｐｉｔａｌ　Ｌｉｍｉｔｅｄ,ウエストエンドキヤピタルリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-20T15:00:00.000Z
9700150000142,Ｗｅｓｔｍｏｒｅｌａｎｄ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,ウエストモアランドアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
7700150000144,Ｗｅｌｌｅｓ　Ｕｎｄｅｒｗｒｉｔｉｎｇ　Ｌｉｍｉｔｅｄ,ウエルスアンダーライテイングリミテツド,13101,東京都千代田区霞が関３丁目２－６東京倶楽部ビルディング６階,2018-06-21T15:00:00.000Z
