1,1010001019500,01,1,2025-12-11,2015-10-05,"株式会社ジェイ・エイチ・エイ",,301,"東京都","千代田区","富士見１丁目５番３号",,13,101,1020071,,,,,,,2015-10-05,1,,,,,"ジェイエイチエイ",0
2,1010001079718,21,0,2025-12-11,2025-11-25,"サンアルファディベロプメント株式会社",,301,"東京都","千代田区","内神田２丁目６番８号",,13,101,1010047,,,2025-11-25,01,,,2015-10-05,1,,,,,"サンアルファディベロプメント",0
3,1010001129828,01,1,2025-12-11,2015-10-05,"Ｋ＆Ｌ　Ｇａｔｅｓ　Ｊａｐａｎ　Ｓｅｒｖｉｃｅｓ　Ｃｏｍｐａｎｙ株式会社",,301,"東京都","港区","虎ノ門１丁目２３番１号虎ノ門ヒルズ森タワー２８階",,13,103,1050001,,,,,,,2015-10-05,0,,,,,"ケイアンドエルゲイツジャパンサービシズカンパニー",0
4,1010001129828,12,1,2025-12-11,2025-11-04,"Ｋ＆Ｌ　Ｇａｔｅｓ　Ｊａｐａｎ　Ｓｅｒｖｉｃｅｓ　Ｃｏｍｐａｎｙ株式会社",,301,"東京都","港区","麻布台１丁目３－１麻布台ヒルズ森ＪＰタワー３１階",,13,103,1060041,,,,,,,2015-10-05,1,,,,,"ケイアンドエルゲイツジャパンサービシズカンパニー",0
5,1010001190359,12,0,2025-12-11,2025-12-05,"株式会社Ｎｅｔ　Ｔｉｍｅ　Ｊａｐａｎ",,301,"東京都","港区","芝大門１丁目２番１４号",,13,103,1050012,,,,,,,2018-03-16,1,,,,,"ネットタイムジャパン",0
6,1010001194260,12,0,2025-12-11,2025-11-25,"ＢＥＡＵＴＥＣＨ株式会社",,301,"東京都","中央区","築地６丁目１－９門跡木村ビル２Ｆ",,13,102,1040045,,,,,,,2018-08-20,1,,,,,"ビューテック",0
7,1010001260657,01,0,2025-12-11,2025-12-11,"株式会社エムシーワイ",,301,"東京都","文京区","大塚３丁目１－１０",00141835,13,105,1120012,,,,,,,2025-12-11,1,,,,,"エムシーワイ",0
8,1010001260847,01,0,2025-12-11,2025-12-11,"株式会社サンブリッジ",,301,"東京都","千代田区","九段北１丁目４番１号ＶＯＲＴ九段下ｂｒｏｏｋｓ９階",,13,101,1020073,,,,,,,2025-12-11,1,,,,,"サンブリッジ",0
9,1010001260946,01,0,2025-12-11,2025-12-11,"シーワイ株式会社",,301,"東京都","文京区","湯島４丁目１０番１１号",,13,105,1130034,,,,,,,2025-12-11,1,,,,,"シーワイ",0
10,1010001260962,01,0,2025-12-11,2025-12-11,"サンクルオフィス株式会社",,301,"東京都","中央区","銀座１丁目２２番１１号銀座大竹ビジデンス２Ｆ",,13,102,1040061,,,,,,,2025-12-11,1,,,,,"サンクルオフィス",0
11,1010001260987,01,0,2025-12-11,2025-12-11,"網班東京株式会社",,301,"東京都","千代田区","神田佐久間町１丁目１４番",,13,101,1010025,,,,,,,2025-12-11,1,,,,,"モウハントウキョウ",0
12,1010001261085,01,0,2025-12-11,2025-12-11,"株式会社Ｍａｘｅｎ",,301,"東京都","中央区","新川１丁目３番２１号",,13,102,1040033,,,,,,,2025-12-11,1,,,,,"マクセン",0
13,1010002032238,21,0,2025-12-11,2025-12-08,"有限会社長山事務所",,302,"東京都","小金井市","桜町２丁目１２番２６号",,13,210,1840005,,,2025-12-08,01,,,2015-10-05,1,,,,,"ナガヤマジムショ",0
14,1010002049273,01,1,2025-12-11,2015-10-05,"有限会社昌平館",,302,"東京都","千代田区","神田駿河台２丁目３番１４号",,13,101,1010062,,,,,,,2015-10-05,1,,,,,"ショウヘイカン",0
15,1010002051329,12,0,2025-12-11,2025-12-03,"有限会社コンドウタカシデザイン事務所",,302,"新潟県","長岡市","蔵王１丁目１番３１号ダイアパレス長岡蔵王３０３号室",,15,202,9400028,,,,,,,2015-10-05,1,,,,,"コンドウタカシデザインジムショ",0
16,1010003049636,01,0,2025-12-11,2025-12-11,"ＮＩＣＥ　ＰＬＵＳ合同会社",,305,"東京都","中央区","銀座７丁目１３番２１号銀座ｓｉｎｒｏｋｕｓｙｕビル２階",,13,102,1040061,,,,,,,2025-12-11,1,,,,,"ナイスプラス",0
17,1010003049652,01,0,2025-12-11,2025-12-11,"合同会社ＳＯＳｉＬＡプライベートファンド３",,305,"東京都","中央区","京橋２丁目１２番６号ＡＯＪ税理士法人内",,13,102,1040031,,,,,,,2025-12-11,1,,,,,"ソシラプライベートファンドサード",0
18,1010101015985,12,0,2025-12-11,2025-12-08,"ホープジョブ＆ビズマッチング株式会社",,301,"東京都","八王子市","長房町５８８番地長房アパート西１０号８０７",,13,201,1930824,,,,,,,2024-02-01,1,,,,,,0
19,1010401049873,01,1,2025-12-11,2015-10-05,"ＰＲＥＭＩＥＲ　ＨＩＬＬ　ＨＯＬＤＩＮＧ株式会社",,301,"東京都","港区","赤坂１丁目１４番１号",,13,103,1070052,,,,,,,2015-10-05,1,,,,,"プレミアヒルホールディング",0
20,1010401100487,21,0,2025-12-11,2025-11-19,"株式会社大手町通商",,301,"東京都","千代田区","大手町１丁目６番１号大手町ビル３階",,13,101,1000004,,,2025-11-19,01,,,2015-10-05,1,,,,,"オオテマチツウショウ",0
21,1010401121376,01,1,2025-12-11,2015-11-10,"株式会社Ｓａｋｉａ　Ｍｕｓｉｃ",,301,"東京都","港区","赤坂８丁目３番３ー１０１号",,13,103,1070052,,,,,,,2015-11-10,0,,,,,"サキアミュージック",0
22,1010401121376,12,1,2025-12-11,2016-07-19,"株式会社Ｓａｋｉａ　Ｍｕｓｉｃ",,301,"東京都","世田谷区","新町３丁目２７番８－００１号",,13,112,1540014,,,,,,,2015-11-10,1,,,,,"サキアミュージック",0
23,1010401174333,12,0,2025-12-11,2025-12-08,"株式会社ＭＯＤＯＯＦＩＮＤ　ＪＡＰＡＮ",,301,"東京都","新宿区","高田馬場１丁目３１－１６ワイム高田馬場ビル６１６",,13,104,1690075,,,,,,,2023-05-16,1,,,,,"モドゥファインドジャパン",0
24,1010401195073,01,0,2025-12-11,2025-12-11,"株式会社ＭＩＲＡ",,301,"東京都","港区","赤坂４丁目８－１９赤坂フロントタウン３階",,13,103,1070052,,,,,,,2025-12-11,1,,,,,"ミラ",0
25,1010405020129,21,0,2025-12-11,2025-11-19,"虎ノ門ワン特定目的会社",,399,"東京都","港区","虎ノ門３丁目２２番１０－２０１号",,13,103,1050001,,,2025-11-19,01,,,2021-08-20,1,,,,,"トラノモンワン",0
