sequenceNumber,corporateNumber,process,correct,updateDate,changeDate,name,nameImageId,kind,prefectureName,cityName,streetNumber,addressImageId,prefectureCode,cityCode,postCode,addressOutside,addressOutsideImageId,closeDate,closeCause,successorCorporateNumber,changeCause,assignmentDate,latest,enName,enPrefectureName,enCityName,enAddressOutside,furigana,hihyoji
62,1011802027781,登記記録の閉鎖等,0,2022-04-07,2022-04-01,マルコーリムジン株式会社,,株式会社,東京都,足立区,西新井２丁目２８番１号,,13,121,1230841,,,2022-04-01,合併による解散等,1011801017379,令和４年４月１日東京都足立区鹿浜四丁目６番１５号マルコータクシー株式会社（1011801017379）に合併し解散,2015-10-05,1,,,,,マルコーリムジン,0
73,1020001020250,登記記録の閉鎖等,0,2022-04-07,2022-04-01,株式会社佐伯工務店,,株式会社,神奈川県,横浜市都筑区,茅ケ崎東２丁目１２番３０号,,14,118,2240033,,,2022-04-01,清算の結了等,,,2015-10-05,1,,,,,サイキコウムテン,0
87,1030001025034,登記記録の閉鎖等,0,2022-04-07,2022-04-01,株式会社マルシン,,株式会社,埼玉県,所沢市,若狭４丁目２４９９番地４,,11,208,3591151,,,2022-04-01,清算の結了等,,,2015-10-05,1,,,,,マルシン,0
108,1060001019149,登記記録の閉鎖等,0,2022-04-07,2022-04-01,株式会社ベスト,,株式会社,栃木県,足利市,利保町１丁目１０番地５,,09,202,3260006,,,2022-04-01,清算の結了等,,,2015-10-05,1,,,,,ベスト,0
110,1060002006856,登記記録の閉鎖等,0,2022-04-07,2022-04-01,有限会社中村写植,,有限会社,栃木県,宇都宮市,戸祭町３０５１番地１７,,09,201,3200053,,,2022-04-01,清算の結了等,,,2015-10-05,1,,,,,ナカムラシャショク,0
182,1180002026099,登記記録の閉鎖等,0,2022-04-07,2022-03-31,有限会社つばさ工業,,有限会社,愛知県,名古屋市港区,小碓４丁目１１５番地２,,23,111,4550801,,,2022-03-31,清算の結了等,,,2015-10-05,1,,,,,ツバサコウギョウ,0
237,1340001008503,登記記録の閉鎖等,0,2022-04-07,2022-04-01,九州紙管株式会社,,株式会社,鹿児島県,薩摩川内市,港町字松原３６０番２１,,46,215,8991924,,,2022-04-01,清算の結了等,,,2015-10-05,1,,,,,キュウシュウシカン,0
248,1380002011691,登記記録の閉鎖等,0,2022-04-07,2022-04-01,有限会社ひさご,,有限会社,福島県,郡山市,湖南町福良字中町７３番地,,07,203,9631633,,,2022-04-01,清算の結了等,,,2015-10-05,1,,,,,,0
259,1402701000014,登記記録の閉鎖等,0,2022-04-07,2022-04-04,池田建設株式会社,,株式会社,岩手県,大船渡市,赤崎町字諏訪前４２番地２２,,03,203,0220007,,,2022-04-04,清算の結了等,,,2015-10-05,1,,,,,イケダケンセツ,0
269,1440002000374,登記記録の閉鎖等,0,2022-04-07,2022-03-31,有限会社インテリアいなふね,,有限会社,北海道,函館市,亀田町１７番２１号,,01,202,0400072,,,2022-03-31,清算の結了等,,,2015-10-05,1,,,,,インテリアイナフネ,0
290,2010001184599,登記記録の閉鎖等,0,2022-04-07,2022-03-30,日本製紙ロジスティクス株式会社,,株式会社,東京都,千代田区,神田駿河台４丁目６番地,,13,101,1010062,,,2022-03-30,清算の結了等,,,2017-07-05,1,,,,,ニッポンセイシロジスティクス,0
291,2010001201635,登記記録の閉鎖等,0,2022-04-07,2022-03-31,株式会社ピースアップ,,株式会社,東京都,中央区,日本橋本町１丁目７番１１号,,13,102,1030023,,,2022-03-31,清算の結了等,,,2019-06-14,1,,,,,ピースアップ,0
342,2011501023643,登記記録の閉鎖等,0,2022-04-07,2022-03-28,株式会社ファーストミート,,株式会社,東京都,新宿区,百人町１丁目２３番２２号,,13,104,1690073,,,2022-03-28,清算の結了等,,,2018-04-16,1,,,,,ファーストミート,0
350,2011802024976,登記記録の閉鎖等,0,2022-04-07,2022-04-01,マルコー観光タクシー株式会社,,株式会社,東京都,足立区,入谷８丁目１４番２７号,,13,121,1210836,,,2022-04-01,合併による解散等,1011801017379,令和４年４月１日東京都足立区鹿浜四丁目６番１５号マルコータクシー株式会社（1011801017379）に合併し解散,2015-10-05,1,,,,,マルコーカンコウタクシー,0
